smiles,cano_smiles,CMC,ST,KOW,i,tox_pred_label_sum
O=C(COC(=O)C(F)(F)C(F)(F)F)CN1C(=O)CCC1=O,O=C(COC(=O)C(F)(F)C(F)(F)F)CN1C(=O)CCC1=O,-0.82683563,41.427383,0.9124795,0,0.0
CC(O)(C(C=O)C(F)(F)F)C(F)(F)F,CC(O)(C(C=O)C(F)(F)F)C(F)(F)F,0.13419513,22.356548,1.5363599,0,0.0
O=C1NCCC(C(F)(F)C(F)(F)F)N1,O=C1NCCC(C(F)(F)C(F)(F)F)N1,-0.26191297,31.463583,0.90654546,0,0.0
CC(F)C(F)(F)C(F)(F)CF,CC(F)C(F)(F)C(F)(F)CF,0.21520062,16.43487,2.2606614,0,0.0
CC(F)(CBr)C(F)(F)F,CC(F)(CBr)C(F)(F)F,0.63347113,20.9579,2.6401284,0,0.0
OCc1c(F)cc(C(F)(F)F)cc1F,OCc1c(F)cc(C(F)(F)F)cc1F,-0.0412577,29.27146,2.3921165,0,0.0
CC(=O)OC(=O)C(C)(F)C(F)(F)F,CC(=O)OC(=O)C(C)(F)C(F)(F)F,-0.13246499,23.730625,1.4314362,0,0.0
OCc1ccc(F)cc1C(F)(F)F,OCc1ccc(F)cc1C(F)(F)F,0.17950507,30.76477,2.3068776,0,0.0
O=S(=O)(OCc1ccc(F)cc1)C(F)(F)F,O=S(=O)(OCc1ccc(F)cc1)C(F)(F)F,-0.13323517,35.698296,2.8698819,0,0.0
CC1OC(C)(OC(=O)[O-])C(F)(F)C1(F)F,CC1OC(C)(OC(=O)[O-])C(F)(F)C1(F)F,-0.6937292,23.850952,1.6248891,0,0.0
O=C(C(F)c1ccc(F)cc1)C(F)(F)F,O=C(C(F)c1ccc(F)cc1)C(F)(F)F,-0.0726342,26.888584,2.4497764,0,0.0
CCC1C(=O)OC(C)(C(F)(F)C(F)(F)F)N1OC,CCC1C(=O)OC(C)(C(F)(F)C(F)(F)F)N1OC,-0.57370305,27.193829,2.37494,0,0.0
O=CC(F)(F)C(F)(F)C(F)(F)CO,O=CC(F)(F)C(F)(F)C(F)(F)CO,-0.23013079,20.621134,1.01496,0,0.0
CC(O)(C(=O)Cl)C(F)(F)F,CC(O)(C(=O)Cl)C(F)(F)F,0.48829883,27.07803,1.1674726,0,0.0
CN(C)C(O)(CBr)C(F)(F)F,CN(C)C(O)(CBr)C(F)(F)F,0.86903685,28.64863,1.2666106,0,0.0
OC(c1ccc(F)c(F)c1)C(F)(F)F,OC(c1ccc(F)c(F)c1)C(F)(F)F,0.12268786,28.739422,2.4570172,0,0.0
O=c1[nH]c(C(F)(F)F)c(F)c(F)c1F,O=c1[nH]c(C(F)(F)F)c(F)c(F)c1F,-0.36705083,26.536865,1.603338,0,0.0
CC(F)(C(=N)NO)C(F)(F)F,CC(F)(C(=N)NO)C(F)(F)F,0.4038032,28.083088,0.63458186,0,0.0
FC(F)(F)CC1OCCC1(F)C(F)(F)F,FC(F)(F)CC1OCCC1(F)C(F)(F)F,-0.18087426,19.50907,2.5795941,0,0.0
CC1CC(C)(F)C(F)(F)C(F)(F)O1,CC1CC(C)(F)C(F)(F)C(F)(F)O1,-0.4037704,18.371685,2.71822,0,0.0
CCC(=O)CS(=O)C(F)(F)C(C)F,CCC(=O)CS(=O)C(F)(F)C(C)F,0.107188344,29.358877,1.2604454,0,0.0
O=C(O)Cc1cc(C(F)(F)F)ccc1F,O=C(O)Cc1cc(C(F)(F)F)ccc1F,-0.23214427,32.5344,2.459382,0,0.0
CCOC1(C(F)(F)F)CCC(CC)O1,CCOC1(C(F)(F)F)CCC(CC)O1,0.39494637,25.018497,2.6080236,0,0.0
O=C(O)CC(F)(F)C(F)(F)CCl,O=C(O)CC(F)(F)C(F)(F)CCl,0.04620833,26.583591,1.4621904,0,0.0
CCC(O)[C@@H](CC(=O)N1CCCCC1)NC(=O)C(F)(F)C(F)(F)C(F)(F)F,CCC(O)[C@@H](CC(=O)N1CCCCC1)NC(=O)C(F)(F)C(F)(F)C(F)(F)F,-0.102801755,39.538273,2.5206265,0,0.0
CC(=O)Oc1cc(F)c(C(F)(F)F)c(F)c1,CC(=O)Oc1cc(F)c(C(F)(F)F)c(F)c1,-0.33666533,29.489578,2.859403,0,0.0
COC(=O)C(C)(N)OCC(F)(F)F,COC(=O)C(C)(N)OCC(F)(F)F,0.35874897,27.9539,0.44962233,0,0.0
CC(C)(O)C(F)(F)C(F)(F)C(=O)[O-],CC(C)(O)C(F)(F)C(F)(F)C(=O)[O-],-0.095481,23.049381,1.1013771,0,0.0
O=C(CC(O)(C(F)(F)F)S(=O)(=O)O)N1CCOCC1,O=C(CC(O)(C(F)(F)F)S(=O)(=O)O)N1CCOCC1,-0.5467881,56.641438,-1.7605097,0,0.0
CC(O)(CBr)C(F)(F)F,CC(O)(CBr)C(F)(F)F,0.7567631,25.499882,1.6103443,0,0.0
O=C(CO)c1cc(F)c(C(F)(F)F)c(F)c1,O=C(CO)c1cc(F)c(C(F)(F)F)c(F)c1,-0.33105043,34.67684,2.183597,0,0.0
O=C(O)C(F)(Br)CC(F)(F)F,O=C(O)C(F)(Br)CC(F)(F)F,0.4380167,25.72424,1.4179199,0,0.0
FC(F)(F)C(F)(F)C1(Cl)C2=NCCC1C2,FC(F)(F)C(F)(F)C1(Cl)C2=NCCC1C2,-0.52983654,28.919058,2.8264613,0,0.0
O=C(CO)NS(=O)(=O)C(F)(F)F,O=C(CO)NS(=O)(=O)C(F)(F)F,0.33950275,43.79605,0.20965771,0,0.0
O=C([O-])Nc1cc(F)c(C(F)(F)F)c(F)c1,O=C([O-])Nc1cc(F)c(C(F)(F)F)c(F)c1,-0.2875179,33.26456,2.9077148,0,0.0
FC(F)(F)C(F)(Cl)C1=NCCO1,FC(F)(F)C(F)(Cl)C1=NCCO1,-0.008192057,26.722622,1.5502425,0,0.0
CC(C)C(CC(F)(F)C(F)F)C(=O)O,CC(C)C(CC(F)(F)C(F)F)C(=O)O,0.26235062,25.013361,2.4210186,0,0.0
FC(F)(F)C1=NC1,FC(F)(F)C1=NC1,0.8009585,20.56065,0.8713131,0,0.0
FCC(C(F)F)C(F)(F)F,FCC(C(F)F)C(F)(F)F,0.65150166,17.247614,1.9480044,0,0.0
O=C(O)C(c1cc(F)c(F)c(F)c1)C(F)(F)F,O=C(O)C(c1cc(F)c(F)c(F)c1)C(F)(F)F,-0.47448173,29.802725,2.7456796,0,0.0
NC1(C(F)(F)C(F)(F)F)CCC1=O,NC1(C(F)(F)C(F)(F)F)CCC1=O,-0.1492215,26.311,1.025296,0,0.0
CC(=O)CC(=O)C(F)(F)C(F)(F)F,CC(=O)CC(=O)C(F)(F)C(F)(F)F,-0.21177003,23.281752,1.1575702,0,0.0
FC(F)(F)C(F)(F)C1(F)NCCO1,FC(F)(F)C(F)(F)C1(F)NCCO1,-0.09034021,20.973358,1.5307231,0,0.0
FC(F)C(F)(F)CC1COCCO1,FC(F)C(F)(F)CC1COCCO1,0.20182833,27.684376,0.9968821,0,0.0
CC=CC1(O)OCCCC(F)(F)C1(F)F,CC=CC1(O)OCCCC(F)(F)C1(F)F,-0.34899336,25.919983,2.07365,0,0.0
FC(F)(F)COCCOC1CO1,FC(F)(F)COCCOC1CO1,1.4160349,26.558857,0.6541772,0,0.0
CC(=O)OCC1(F)OC(F)(F)C(F)(F)O1,CC(=O)OCC1(F)OC(F)(F)C(F)(F)O1,-0.4919551,21.048382,2.1379514,0,0.0
O=C(OCC(F)(F)C(F)F)OC1COCCO1,O=C(OCC(F)(F)C(F)F)OC1COCCO1,-0.25349402,31.2635,1.0328801,0,0.0
CC1(CO)COCC(OCC(F)(F)F)C1(F)F,CC1(CO)COCC(OCC(F)(F)F)C1(F)F,-0.14158782,27.525888,1.5056603,0,0.0
CCCP(=O)(CC(F)(F)C(F)(F)F)OCC,CCCP(=O)(CC(F)(F)C(F)(F)F)OCC,0.15118952,23.56864,2.4662583,0,0.0
CC(C(F)(F)F)C(C)(F)Cl,CC(C(F)(F)F)C(C)(F)Cl,0.672949,18.01488,3.0369172,0,0.0
OCCC1(C(F)(F)F)CO1,OCCC1(C(F)(F)F)CO1,0.4597087,27.143152,0.49862546,0,0.0
CC(F)(F)CS(=O)(=O)O,CC(F)(F)CS(=O)(=O)O,0.6859484,33.259205,-2.0109632,0,0.0
CCOC(=N)CC(O)(C(F)(F)F)C(F)(F)F,CCOC(=N)CC(O)(C(F)(F)F)C(F)(F)F,-0.2065988,24.596096,1.689811,0,0.0
CC1(C(F)(F)F)C=CC(=O)C1,CC1(C(F)(F)F)C=CC(=O)C1,0.052444182,25.769917,1.5384797,0,0.0
O=C(CO)NCC(O)CC(F)(F)C(F)(F)F,O=C(CO)NCC(O)CC(F)(F)C(F)(F)F,0.11839974,35.862297,0.377117,0,0.0
CC(OC(F)(F)C(F)C(F)(F)F)C(=O)N[C@H](C)C(=O)O,CC(OC(F)(F)C(F)C(F)(F)F)C(=O)N[C@H](C)C(=O)O,-0.27526054,30.359592,1.4499339,0,0.0
CC(F)(Cl)C(F)(F)C(=O)O,CC(F)(Cl)C(F)(F)C(=O)O,0.27009627,21.98361,1.3955125,0,0.0
CC(C)(O)C(O)COCC(F)(F)C(F)F,CC(C)(O)C(O)COCC(F)(F)C(F)F,0.8212589,28.962322,1.0076334,0,0.0
FC(F)(F)COC1(c2ccc(Cl)nc2)OCCO1,FC(F)(F)COC1(c2ccc(Cl)nc2)OCCO1,-0.38662633,38.54297,1.955267,0,0.0
COC(=O)c1c(C(F)(F)C(F)F)ccc(C(=O)O)c1C,COC(=O)c1c(C(F)(F)C(F)F)ccc(C(=O)O)c1C,-0.85044175,35.11084,2.9636493,0,0.0
O=C(N[C@H](CO)C(F)(F)F)C(F)(F)F,O=C(N[C@H](CO)C(F)(F)F)C(F)(F)F,0.32300174,25.187874,0.85617894,0,0.0
CC(F)(F)C(O)(C(=O)O)N1CCSCC1(F)F,CC(F)(F)C(O)(C(=O)O)N1CCSCC1(F)F,-0.28454995,34.047935,0.70250976,0,0.0
FC(F)(F)C(F)(F)[C@H]1CCCC[C@H]1I,FC(F)(F)C(F)(F)[C@H]1CCCC[C@H]1I,0.49400344,26.997814,4.465081,0,0.0
O=C1OC(COCC(F)(F)C(F)F)CCC1OC(F)(F)F,O=C1OC(COCC(F)(F)C(F)F)CCC1OC(F)(F)F,-0.32783112,27.217228,2.085504,0,0.0
C=C(C)CS(=O)(=O)OCC(F)(F)C(F)F,C=C(C)CS(=O)(=O)OCC(F)(F)C(F)F,0.06307931,31.46709,1.938278,0,0.0
O=C(O)[C@H](CF)CCC(F)(F)C(F)(F)F,O=C(O)[C@H](CF)CCC(F)(F)C(F)(F)F,-0.00808307,24.2259,1.9557108,0,0.0
O=C(CC(O)CC(F)(F)F)CC(O)(F)F,O=C(CC(O)CC(F)(F)F)CC(O)(F)F,0.21537504,28.626373,0.96854556,0,0.0
O=C(CCC(O)(C(F)(F)F)C(F)(F)F)N1CCOCC1,O=C(CCC(O)(C(F)(F)F)C(F)(F)F)N1CCOCC1,-0.66089404,37.876343,1.160662,0,0.0
O=C1NC(C(F)(F)C(F)(F)C(F)(F)F)CO1,O=C1NC(C(F)(F)C(F)(F)C(F)(F)F)CO1,-0.7596287,24.801586,1.728817,0,0.0
O=C(CS(=O)(=O)O)NCC(F)(F)F,O=C(CS(=O)(=O)O)NCC(F)(F)F,0.12856543,43.208946,-1.8297733,0,0.0
CC(=O)NC(F)(F)C(F)(F)C(F)(F)C(=N)N,CC(=O)NC(F)(F)C(F)(F)C(F)(F)C(=N)N,-0.30826238,26.86141,0.8250888,0,0.0
Cc1cc(C(F)(F)F)n[nH]1,Cc1cc(C(F)(F)F)n[nH]1,0.49561414,28.378357,1.3246506,0,0.0
CCOC(=O)C(C(N)=O)C(O)(C(F)(F)F)C(F)(F)F,CCOC(=O)C(C(N)=O)C(O)(C(F)(F)F)C(F)(F)F,-0.424405,29.272364,1.2450043,0,0.0
COC(=O)C(F)(F)C(F)C(F)(F)CF,COC(=O)C(F)(F)C(F)C(F)(F)CF,-0.21504907,19.100037,1.8104866,0,0.0
CCC1(C)C(OCC=O)C(F)(F)C(F)(F)C1(F)F,CCC1(C)C(OCC=O)C(F)(F)C(F)(F)C1(F)F,-0.4564549,23.014418,2.9849918,0,0.0
CCC(=O)C(F)(F)C(F)(F)C(C)=O,CCC(=O)C(F)(F)C(F)(F)C(C)=O,-0.13693357,21.983837,1.1757123,0,0.0
CCOC(=O)C(F)(F)C(F)(F)S(=O)(=O)OC,CCOC(=O)C(F)(F)C(F)(F)S(=O)(=O)OC,-0.36380282,29.489994,1.7321022,0,0.0
NC(=O)c1ccc(C(F)(F)C(F)(F)F)nc1,NC(=O)c1ccc(C(F)(F)C(F)(F)F)nc1,-0.53667396,32.41504,1.6762758,0,0.0
CCOC(=O)CC(O)C(F)(F)C(F)(F)C(F)(F)F,CCOC(=O)CC(O)C(F)(F)C(F)(F)C(F)(F)F,-0.6879312,22.457584,2.3817964,0,0.0
O=C(F)C(F)(F)C(O)(F)Br,O=C(F)C(F)(F)C(O)(F)Br,0.51345617,24.664085,1.5284727,0,0.0
FC1CN(C(F)(F)F)C1(F)F,FC1CN(C(F)(F)F)C1(F)F,0.37219924,17.035686,1.7769028,0,0.0
NC1CC(=O)C(OCC(F)(F)F)C1(O)C(F)(F)F,NC1CC(=O)C(OCC(F)(F)F)C1(O)C(F)(F)F,-0.08968003,30.5366,1.2239258,0,0.0
CCC(C(=O)OC)C(F)(F)F,CCC(C(=O)OC)C(F)(F)F,0.5864803,22.703371,2.0230746,0,0.0
O=C1CC(C(F)(F)F)N1,O=C1CC(C(F)(F)F)N1,0.49522415,27.435658,0.3396601,0,0.0
OCC1CNC(F)(C(F)(F)F)C1(F)F,OCC1CNC(F)(C(F)(F)F)C1(F)F,-0.3104363,23.740753,1.323751,0,0.0
Fc1cccc(F)c1CC(OCl)C(F)(F)F,Fc1cccc(F)c1CC(OCl)C(F)(F)F,0.096172124,27.989248,3.449735,0,0.0
NC(=O)Nc1cc(F)c(C(F)(F)F)c(F)c1,NC(=O)Nc1cc(F)c(C(F)(F)F)c(F)c1,-0.17997101,34.837276,2.5619576,0,0.0
O=C1CCCCCC(C(O)(C(F)(F)F)C(F)(F)Cl)N1,O=C1CCCCCC(C(O)(C(F)(F)F)C(F)(F)Cl)N1,-0.06458802,33.860622,2.615602,0,0.0
C=CCS(=O)(=O)OCC(F)(F)C(F)F,C=CCS(=O)(=O)OCC(F)(F)C(F)F,-0.056563087,31.720327,1.5591508,0,0.0
CCS(=O)(=O)OCCC(F)(F)F,CCS(=O)(=O)OCCC(F)(F)F,0.45786843,32.588264,1.2093939,0,0.0
C[Sn](C)(C)CC(O)CC(F)(F)C(F)(F)F,C[Sn](C)(C)CC(O)CC(F)(F)C(F)(F)F,0.48036212,24.4225,2.6422498,0,0.0
CC(F)(C(=O)CO)C(F)(F)F,CC(F)(C(=O)CO)C(F)(F)F,0.33985573,26.172352,0.84437454,0,0.0
O=C(CO)Nc1cc(F)c(C(F)(F)F)cc1F,O=C(CO)Nc1cc(F)c(C(F)(F)F)cc1F,-0.30587727,37.296463,1.9912094,0,0.0
OCc1csc(C(F)(F)F)c1,OCc1csc(C(F)(F)F)c1,0.21422382,31.534374,1.9114015,0,0.0
CCCNC(=O)C1CC(F)(C(F)(F)F)C1(F)F,CCCNC(=O)C1CC(F)(C(F)(F)F)C1(F)F,-0.31083792,25.33697,2.490057,0,0.0
CCN(CC)C1(C(F)C(F)(F)F)CCO1,CCN(CC)C1(C(F)C(F)(F)F)CCO1,0.5814936,25.017372,2.2797036,0,0.0
C=CC1C(C(=O)OC)C(F)(F)C1(F)F,C=CC1C(C(=O)OC)C(F)(F)C1(F)F,-0.47209445,23.099682,2.4677768,0,0.0
O=S(=O)(CCO)C(F)(F)F,O=S(=O)(CCO)C(F)(F)F,0.42368612,38.442314,0.21429591,0,0.0
Cc1cc(C(F)(F)F)cnc1Cl,Cc1cc(C(F)(F)F)cnc1Cl,0.17605035,29.69337,2.8659887,0,0.0
CC(C)(C(=O)[O-])C(F)(F)F,CC(C)(C(=O)[O-])C(F)(F)F,0.41322127,22.674326,1.6045395,0,0.0
O=c1[nH]cc(COC(F)(F)F)cc1F,O=c1[nH]cc(COC(F)(F)F)cc1F,0.070607334,32.421375,1.1028011,0,0.0
COCC(=O)CC(OC(F)(F)F)C(F)(F)F,COCC(=O)CC(OC(F)(F)F)C(F)(F)F,0.19739968,22.344751,1.7428665,0,0.0
CC1(F)C(=O)NC(F)(F)C1(F)F,CC1(F)C(=O)NC(F)(F)C1(F)F,-0.19842489,21.115881,1.4610927,0,0.0
O=C1CCOC(C(F)(F)C(F)(F)F)N1,O=C1CCOC(C(F)(F)C(F)(F)F)N1,-0.3822208,28.447918,0.91382945,0,0.0
CCN(CC)C(=O)COC(F)(F)C(F)OCC(F)(F)F,CCN(CC)C(=O)COC(F)(F)C(F)OCC(F)(F)F,0.9700365,25.316273,2.3158817,0,0.0
C=COP(=O)(OCC)C(F)(F)F,C=COP(=O)(OCC)C(F)(F)F,0.48246822,24.458408,1.1873996,0,0.0
O=C(CC(O)C(F)(F)C(F)(F)C(F)(F)F)NN1C(=O)CCCC1=O,O=C(CC(O)C(F)(F)C(F)(F)C(F)(F)F)NN1C(=O)CCCC1=O,-1.2713997,38.268764,1.195808,0,0.0
O=C(C(O)CC(F)(F)F)C(F)(F)F,O=C(C(O)CC(F)(F)F)C(F)(F)F,0.4317549,21.920252,1.2431036,0,0.0
O[C@H](CCc1ccc(C(F)(F)F)cc1)C(F)(F)F,O[C@H](CCc1ccc(C(F)(F)F)cc1)C(F)(F)F,0.36103812,27.173645,3.6348896,0,0.0
CC(F)(CC(O)CO)C(F)C(F)(F)F,CC(F)(CC(O)CO)C(F)C(F)(F)F,0.7241443,26.643219,1.3127458,0,0.0
CCOC(=O)OC(NC(C)=O)SC(F)(F)F,CCOC(=O)OC(NC(C)=O)SC(F)(F)F,-0.11182375,33.66424,1.6167872,0,0.0
CCNC(=O)C1(F)OC(F)(F)C1(F)F,CCNC(=O)C1(F)OC(F)(F)C1(F)F,-0.2470618,22.814783,1.6717176,0,0.0
O=C(CS(=O)(=O)C(F)(F)F)N1CCOCC1,O=C(CS(=O)(=O)C(F)(F)F)N1CCOCC1,-0.31770048,53.77207,-0.006156302,0,0.0
O=C1CC(C(F)(F)F)C(F)(F)N1,O=C1CC(C(F)(F)F)C(F)(F)N1,0.21476467,24.081068,1.3546804,0,0.0
FC(F)(F)NC1(C(F)(F)F)CC(I)CO1,FC(F)(F)NC1(C(F)(F)F)CC(I)CO1,0.12784413,26.606075,2.9157228,0,0.0
FC(F)(F)C(Cl)(Br)C1CO1,FC(F)(F)C(Cl)(Br)C1CO1,0.38025397,28.19534,2.3210845,0,0.0
FC(F)(F)c1nc(C(F)(F)F)c(P)o1,FC(F)(F)c1nc(C(F)(F)F)c(P)o1,-0.14515796,21.580742,2.2607577,0,0.0
CC(=O)NC(CC(F)(F)F)C(F)(F)F,CC(=O)NC(CC(F)(F)F)C(F)(F)F,0.17498145,22.09211,1.4526724,0,0.0
OC1(OCC(F)(F)C(F)F)Oc2ccccc21,OC1(OCC(F)(F)C(F)F)Oc2ccccc21,-0.31977558,33.043953,2.2335572,0,0.0
O=C1CCCC(C(F)(F)C(F)(F)F)N1,O=C1CCCC(C(F)(F)C(F)(F)F)N1,-0.261593,27.657888,1.5392663,0,0.0
FN=C(F)C(F)(F)C(F)(F)F,FN=C(F)C(F)(F)C(F)(F)F,0.27636927,15.105879,2.2572942,0,0.0
O=C(N(CC1CO1)C(F)(F)F)C(F)(F)F,O=C(N(CC1CO1)C(F)(F)F)C(F)(F)F,0.24544911,26.085363,1.4956608,0,0.0
N=CCC(O)(C(F)(F)F)C(F)(F)Cl,N=CCC(O)(C(F)(F)F)C(F)(F)Cl,0.14810395,26.618404,1.3931011,0,0.0
CCN1C(F)(F)CC1(C)C(=O)O,CCN1C(F)(F)CC1(C)C(=O)O,0.17687945,28.319223,-0.1774415,0,0.0
FC(F)C(F)(F)N1C2CCCCC1C2,FC(F)C(F)(F)N1C2CCCCC1C2,0.5312695,26.888218,2.5816753,0,0.0
CC(CC(O)(C(F)(F)F)C(F)(F)F)N=O,CC(CC(O)(C(F)(F)F)C(F)(F)F)N=O,-0.20048697,24.821066,1.7272117,0,0.0
C=C(COC(=O)[O-])COC(F)(F)C(F)C(F)(F)F,C=C(COC(=O)[O-])COC(F)(F)C(F)C(F)(F)F,-0.0704668,23.104116,2.2221777,0,0.0
CCC(F)(P)C(F)(F)F,CCC(F)(P)C(F)(F)F,0.8089838,18.187372,2.2767189,0,0.0
NC(=O)N1CC(F)(F)C(F)C1(F)F,NC(=O)N1CC(F)(F)C(F)C1(F)F,-0.1301218,27.312931,1.1339105,0,0.0
FC(F)(F)C1(OC2CO2)OC1(F)F,FC(F)(F)C1(OC2CO2)OC1(F)F,0.09092535,21.658915,1.7791178,0,0.0
COC1CC(=O)C(F)(F)C1(F)F,COC1CC(=O)C(F)(F)C1(F)F,-0.1822212,22.054462,0.9222323,0,0.0
O=C(O)N1CCC2(CC1)OC(F)(F)C2(F)F,O=C(O)N1CCC2(CC1)OC(F)(F)C2(F)F,-0.7019476,36.269844,1.1896392,0,0.0
O=C(F)C1(C(F)(F)F)CCCCC1,O=C(F)C1(C(F)(F)F)CCCCC1,0.50340414,26.705109,2.9371865,0,0.0
Nc1cc(C(F)(F)F)cc(F)n1,Nc1cc(C(F)(F)F)cc(F)n1,0.3182947,28.951487,1.9757278,0,0.0
FC(F)(F)C1CC2C=CC1C2,FC(F)(F)C1CC2C=CC1C2,0.64657843,24.379114,3.3277142,0,0.0
OCCNC(F)(Br)C(F)(F)F,OCCNC(F)(Br)C(F)(F)F,0.86192834,28.774118,1.4437017,0,0.0
C=COC(C(C)=O)C(F)(F)F,C=COC(C(C)=O)C(F)(F)F,0.612204,23.14397,1.3120853,0,0.0
CC1C(F)(F)OC(F)(F)C1(F)F,CC1C(F)(F)OC(F)(F)C1(F)F,-0.19880442,15.3915615,2.80894,0,0.0
CC1C(=O)C(CC(C)(C)C)OC(=O)N1CC(O)(C(F)(F)F)C(F)(F)F,CC1C(=O)C(CC(C)(C)C)OC(=O)N1CC(O)(C(F)(F)F)C(F)(F)F,-0.07664045,33.17742,3.416401,0,0.0
O=C(O)N1CC(F)(F)C(F)(F)C1,O=C(O)N1CC(F)(F)C(F)(F)C1,-0.232938,30.383526,0.7912501,0,0.0
FC(F)(F)C12CCC(CO1)C2(F)F,FC(F)(F)C12CCC(CO1)C2(F)F,-0.2097064,21.500254,2.2257667,0,0.0
CC1(F)C(=O)OCC1C(F)(F)F,CC1(F)C(=O)OCC1C(F)(F)F,-0.103237465,23.38153,1.1945784,0,0.0
CCCCOP(=O)(CC(=O)OCC)OCC(F)(F)C(F)F,CCCCOP(=O)(CC(=O)OCC)OCC(F)(F)C(F)F,0.098050326,29.059086,2.5046673,0,0.0
CCOC(=O)P(=O)(OCC(F)(F)C(C)(F)F)OC(C)C,CCOC(=O)P(=O)(OCC(F)(F)C(C)(F)F)OC(C)C,-0.30628696,26.301722,2.3180385,0,0.0
COC(=O)C(C(F)CF)C(F)(F)F,COC(=O)C(C(F)CF)C(F)(F)F,0.16798456,21.790169,1.6307436,0,0.0
O=C(O)C(F)(F)C(F)(F)N1CC2C=CC(C2)C1(F)F,O=C(O)C(F)(F)C(F)(F)N1CC2C=CC(C2)C1(F)F,-0.82437074,25.46282,1.9152292,0,0.0
OCc1cc(F)c(F)cc1C(F)(F)F,OCc1cc(F)c(F)cc1C(F)(F)F,-0.03097865,29.696762,2.4910607,0,0.0
CC(C)OP(=O)(C(=O)O)C(F)(F)C(C)(F)F,CC(C)OP(=O)(C(=O)O)C(F)(F)C(C)(F)F,-0.12853041,26.371075,1.5034325,0,0.0
CCOC(=O)C(F)(F)C(F)(F)CO,CCOC(=O)C(F)(F)C(F)(F)CO,-0.013715142,23.517706,1.2097919,0,0.0
CC1(COCC(F)(F)C(F)F)C=CCO1,CC1(COCC(F)(F)C(F)F)C=CCO1,0.015984338,26.23266,1.6941373,0,0.0
O=C(O)CC1(C(F)(F)F)CN1,O=C(O)CC1(C(F)(F)F)CN1,0.06432535,30.66026,-1.088298,0,0.0
NC(=NCCO)C(F)(F)C(F)F,NC(=NCCO)C(F)(F)C(F)F,0.5201347,30.025742,0.32997757,0,0.0
CC(F)(CO)C(F)(F)F,CC(F)(CO)C(F)(F)F,0.57302666,20.468996,1.2124965,0,0.0
Cn1c(F)cc(F)c1C(F)(F)F,Cn1c(F)cc(F)c1C(F)(F)F,0.11693778,24.110378,2.3095384,0,0.0
O=C([O-])CC(O)CC(F)(F)F,O=C([O-])CC(O)CC(F)(F)F,0.41145357,30.407904,0.41005796,0,0.0
O=C=NC[C@H](CO)C(F)(F)F,O=C=NC[C@H](CO)C(F)(F)F,0.50696933,31.221582,0.45189065,0,0.0
FC(F)(F)C1=NCCS1,FC(F)(F)C1=NCCS1,0.49706656,27.417511,1.3461465,0,0.0
CNC(=O)C(F)(F)C(F)(F)C(F)(F)C(O)CF,CNC(=O)C(F)(F)C(F)(F)C(F)(F)C(O)CF,-0.44596267,23.688858,1.0367059,0,0.0
CC(O)(CO)CCOC(F)(F)C(C)(F)F,CC(O)(CO)CCOC(F)(F)C(C)(F)F,0.6036224,27.721945,1.3809565,0,0.0
O=C1CCC(C(F)(F)F)N1,O=C1CCC(C(F)(F)F)N1,0.33070928,29.04154,0.42464596,0,0.0
CC1(C)CCC2C(SC(F)(F)C2(F)F)C1(C)O,CC1(C)CCC2C(SC(F)(F)C2(F)F)C1(C)O,-0.2994159,27.779781,3.8402233,0,0.0
CC(=O)C(C(F)F)C(F)(F)F,CC(=O)C(C(F)F)C(F)(F)F,0.36963707,20.947659,1.4404491,0,0.0
OCCC(CC(F)(F)F)C(O)(F)F,OCCC(CC(F)(F)F)C(O)(F)F,0.77776897,24.256588,1.3878558,0,0.0
CCc1c(F)cc(C(=O)O)cc1C(F)(F)F,CCc1c(F)cc(C(=O)O)cc1C(F)(F)F,-0.06588815,33.079914,3.8366585,0,0.0
CC(C)C(O)(O)C(F)(F)F,CC(C)C(O)(O)C(F)(F)F,0.6760276,23.218563,1.1792221,0,0.0
C=CC(F)(F)C(F)(Cl)C(F)(F)CO,C=CC(F)(F)C(F)(Cl)C(F)(F)CO,-0.097810455,20.320494,2.4991136,0,0.0
O=C1CC(C(F)(F)F)NC(=O)C1(F)F,O=C1CC(C(F)(F)F)NC(=O)C1(F)F,-0.32174307,25.08895,0.68621665,0,0.0
OC(CCl)CC(F)(F)F,OC(CCl)CC(F)(F)F,1.1035858,26.67271,1.328429,0,0.0
CCOC(F)(F)C(F)C(=O)OC,CCOC(F)(F)C(F)C(=O)OC,0.35421938,22.614717,1.2780874,0,0.0
CC(O)c1ccc(OCC(F)(F)C(F)F)cc1,CC(O)c1ccc(OCC(F)(F)C(F)F)cc1,0.13158126,32.927128,2.568735,0,0.0
NC12CN1CCC(C(F)(F)F)=NO2,NC12CN1CCC(C(F)(F)F)=NO2,0.16539153,33.26723,0.60076135,0,0.0
FC(F)(F)OC1(Cl)CCOCC1(F)F,FC(F)(F)OC1(Cl)CCOCC1(F)F,-0.15168062,22.781942,2.4851704,0,0.0
OC(O)c1c(F)cccc1C(F)(F)F,OC(O)c1c(F)cccc1C(F)(F)F,0.12352798,33.96917,1.6744223,0,0.0
CC(C)(C)NC(=O)C(OC(=O)O)C(F)(F)F,CC(C)(C)NC(=O)C(OC(=O)O)C(F)(F)F,0.33570498,32.58108,1.6691773,0,0.0
